Id_Usuario,Nombre_Película,Género_Película,Duración (minutos),Minutos_vistos,Porcentaje_visualizado,Num_visualizaciones,Calificación_usuario,
908,The Shawshank Redemption,Thriller,140,49,35,8,4.1,
648,The Shawshank Redemption,Acción,111,46,41.44,2,4.4,
980,Gladiator,Drama,105,57,54.29,4,3.6,
515,Forrest Gump,Romance,137,105,76.64,4,3.9,
656,Avengers: Endgame,Thriller,118,33,27.97,3,2.8,
542,The Godfather,Comedia,99,71,71.72,8,5.9,
237,Fight Club,Fantasía,161,152,94.41,2,2.8,
279,Titanic,Thriller,129,83,64.34,3,1.9,
348,The Dark Knight,Romance,158,68,43.04,4,,
627,Inception,Romance,131,105,80.15,2,2.3,
104,Inception,Acción,165,165,100,2,2.2,
630,The Lord of the Rings,Aventura,101,18,17.82,2,2.8,
517,Pulp Fiction,Misterio,132,12,9.09,1,1.8,
980,The Lord of the Rings,Comedia,164,1,0.61,4,,
872,The Godfather,Thriller,145,108,74.48,2,3.1,
248,The Dark Knight,Misterio,122,65,53.28,3,1.3,
364,Inception,Comedia,161,3,1.86,4,2.1,
321,The Dark Knight,Aventura,102,84,82.35,8,5,
633,Titanic,Thriller,156,123,78.85,1,4.5,
286,Fight Club,Comedia,143,86,60.14,2,2.7,
149,The Shawshank Redemption,Misterio,88,6,6.82,3,1.9,
84,The Dark Knight,Drama,86,32,37.21,1,3.2,
966,Inception,Romance,120,35,29.17,2,1.4,
406,Forrest Gump,Animación,133,22,16.54,1,4.5,
978,Coco,Ciencia Ficción,144,89,61.81,2,4.9,
456,The Godfather,Fantasía,81,91,112.35,4,4.3,
743,Gladiator,Animación,83,26,31.33,2,3.4,
800,Avengers: Endgame,Thriller,157,80,50.96,2,4.9,
161,Interstellar,Thriller,111,68,61.26,4,4.6,
784,The Matrix,Comedia,179,102,56.98,2,5.2,
460,Avengers: Endgame,Romance,81,32,39.51,2,2.7,
550,The Matrix,Aventura,143,49,34.27,9,,
500,Interstellar,Acción,93,23,24.73,4,3,
738,The Dark Knight,Comedia,99,60,60.61,4,1.4,
509,The Godfather,Acción,168,152,90.48,4,4.2,
654,The Dark Knight,Ciencia Ficción,128,107,83.59,3,3.1,
804,Titanic,Misterio,87,15,17.24,3,3.5,
481,Titanic,Comedia,171,97,56.73,3,1.9,
663,Titanic,Ciencia Ficción,142,24,,1,1.9,
114,Coco,Fantasía,125,76,60.8,1,,
749,Gladiator,Comedia,100,33,33,2,2.9,
578,The Godfather,Romance,166,20,12.05,4,3.5,
361,The Lord of the Rings,Romance,111,50,45.05,1,1.4,
341,The Lord of the Rings,Thriller,87,22,25.29,6,1.7,
770,Avengers: Endgame,Fantasía,174,169,97.13,3,3.7,
987,Interstellar,Thriller,95,40,42.11,2,,
761,La La Land,Acción,119,13,10.92,3,,
969,Titanic,Animación,106,74,69.81,2,2.3,
449,Titanic,Aventura,97,66,68.04,4,4.8,
843,La La Land,Fantasía,114,111,97.37,4,2.2,
835,The Dark Knight,Misterio,131,112,85.5,2,5.2,
180,Pulp Fiction,Aventura,94,6,6.38,1,2.7,
702,Inception,Aventura,142,10,7.04,3,5,
407,Forrest Gump,Drama,132,82,62.12,3,2.5,
666,Coco,Comedia,170,138,81.18,1,1.6,
196,The Shawshank Redemption,Misterio,160,91,56.88,4,5.7,
466,Forrest Gump,Fantasía,145,89,61.38,2,3.2,
311,Gladiator,Thriller,110,10,9.09,1,5,
262,The Dark Knight,Acción,140,59,42.14,2,3.8,
419,Coco,Comedia,143,40,27.97,1,3.6,
406,Coco,Drama,177,106,59.89,4,4.4,
939,Fight Club,Acción,113,21,18.58,1,4.6,
143,Titanic,Fantasía,134,102,76.12,2,2,
342,The Godfather,Animación,138,109,78.99,3,5.3,
316,The Lord of the Rings,Aventura,82,64,78.05,2,2.1,
101,The Lord of the Rings,Drama,96,29,30.21,2,2.4,
244,Coco,Acción,157,127,80.89,4,3.5,
490,The Dark Knight,Thriller,157,103,65.61,2,4.3,
12,The Godfather,Drama,125,67,53.6,1,1.8,
239,The Shawshank Redemption,Acción,117,43,36.75,4,4.4,
561,Pulp Fiction,Drama,114,60,52.63,4,2.5,
42,La La Land,Thriller,80,29,36.25,2,3.8,
678,Forrest Gump,Thriller,108,54,,2,2.6,
594,Avengers: Endgame,Misterio,83,51,61.45,2,3,
429,Inception,Romance,140,92,65.71,3,3.6,
803,La La Land,Aventura,176,137,77.84,1,3.3,
158,The Shawshank Redemption,Comedia,96,67,69.79,2,1.9,
216,The Shawshank Redemption,Comedia,107,34,31.78,3,2.4,
670,Forrest Gump,Fantasía,129,84,65.12,5,2.2,
462,The Shawshank Redemption,Ciencia Ficción,169,47,27.81,2,5.1,
134,Avengers: Endgame,Fantasía,87,0,0,4,2.9,
67,Fight Club,Ciencia Ficción,113,21,18.58,1,4.6,
848,Fight Club,Drama,138,13,9.42,2,3.6,
7,The Lord of the Rings,Ciencia Ficción,97,39,40.21,3,4.7,
948,The Matrix,Romance,174,32,18.39,3,2.1,
526,The Matrix,Romance,138,26,18.84,1,1.4,
73,Fight Club,Aventura,106,49,46.23,4,2.6,
399,Interstellar,Acción,95,94,98.95,1,3,
405,Pulp Fiction,Comedia,89,5,5.62,3,2.4,
675,The Godfather,Aventura,155,94,60.65,4,4.5,
578,La La Land,Romance,101,66,65.35,2,3,
859,Coco,Acción,95,58,61.05,4,1.7,
130,Pulp Fiction,Fantasía,91,63,69.23,3,2.9,
931,Coco,Comedia,154,84,54.55,1,1.7,
466,Gladiator,Misterio,163,55,33.74,4,4.3,
206,The Shawshank Redemption,Comedia,130,111,85.38,3,1.4,
788,Inception,Drama,80,52,65,3,,
978,The Shawshank Redemption,Animación,106,88,83.02,2,3.5,
768,Pulp Fiction,Comedia,146,28,19.18,2,,
266,The Lord of the Rings,Romance,91,50,54.95,3,,
537,Fight Club,Drama,109,35,32.11,1,3,
962,Coco,Thriller,88,59,67.05,8,2.1,
793,Titanic,Ciencia Ficción,132,132,100,9,3.1,
253,Forrest Gump,Fantasía,140,0,0,3,1.9,
822,Gladiator,Misterio,133,28,21.05,1,0.3,
289,Fight Club,Fantasía,116,97,83.62,3,,
164,Pulp Fiction,Thriller,144,47,32.64,2,4.8,
95,The Lord of the Rings,Animación,121,65,53.72,2,1.3,
782,Forrest Gump,Comedia,128,5,3.91,2,3,
833,Avengers: Endgame,Aventura,83,58,69.88,4,4,
110,Inception,Drama,143,104,72.73,2,,
336,Titanic,Misterio,158,55,34.81,2,4.6,
822,Coco,Thriller,130,17,13.08,2,4.3,
238,Pulp Fiction,Animación,170,22,12.94,2,4.5,
381,La La Land,Fantasía,151,24,15.89,2,1.2,
436,The Godfather,Thriller,139,132,94.96,2,2,
899,The Dark Knight,Misterio,166,32,19.28,2,2.3,
483,Forrest Gump,Misterio,158,109,68.99,3,1.4,
937,Pulp Fiction,Animación,170,71,41.76,4,2.1,
902,The Lord of the Rings,Fantasía,110,49,44.55,3,2.9,
25,Fight Club,Romance,151,103,68.21,2,4.1,
653,The Godfather,Misterio,173,34,19.65,1,2,
117,Interstellar,Drama,137,135,98.54,4,3,
482,Forrest Gump,Drama,161,36,22.36,2,3.5,
392,Titanic,Ciencia Ficción,83,72,86.75,1,3.3,
917,The Godfather,Fantasía,101,40,39.6,1,4.1,
994,The Lord of the Rings,Thriller,82,15,18.29,2,5.8,
964,Fight Club,Drama,158,146,,2,1.2,
537,Pulp Fiction,Animación,178,140,78.65,3,3.9,
79,The Shawshank Redemption,Thriller,126,61,48.41,3,1.7,
580,Inception,Fantasía,117,30,25.64,4,1.5,
173,The Lord of the Rings,Animación,112,16,14.29,6,1.2,
956,Titanic,Comedia,157,153,97.45,2,2,
12,La La Land,Acción,127,37,29.13,4,5.5,
800,The Shawshank Redemption,Drama,144,44,30.56,3,3,
128,Titanic,Drama,105,68,64.76,1,2.4,
608,The Dark Knight,Ciencia Ficción,87,67,77.01,3,1.8,
92,Titanic,Romance,129,76,58.91,2,1,
653,The Godfather,Ciencia Ficción,159,34,21.38,4,4.7,
543,The Dark Knight,Fantasía,117,39,33.33,2,1.2,
846,Inception,Ciencia Ficción,89,35,39.33,3,2.6,
532,The Godfather,Romance,121,85,70.25,7,3.1,
658,Avengers: Endgame,Romance,116,105,90.52,4,4.2,
989,The Matrix,Misterio,105,15,14.29,3,1.6,
828,Fight Club,Misterio,171,37,21.64,4,,
447,The Godfather,Acción,91,11,12.09,2,3.1,
390,The Lord of the Rings,Animación,163,0,0,2,1.7,
672,La La Land,Comedia,128,20,15.62,2,3.2,
861,Fight Club,Romance,93,66,70.97,4,4.3,
43,The Shawshank Redemption,Comedia,125,27,21.6,3,5,
254,Gladiator,Drama,114,94,82.46,4,4.2,
130,Forrest Gump,Aventura,108,57,52.78,2,1.5,
60,Gladiator,Acción,91,10,10.99,1,1.3,
663,Pulp Fiction,Fantasía,161,88,54.66,1,3.2,
467,Forrest Gump,Thriller,123,50,40.65,4,4.7,
287,Titanic,Comedia,145,57,39.31,4,1.2,
517,La La Land,Ciencia Ficción,81,67,82.72,2,4.1,
467,Coco,Romance,138,100,72.46,2,1.9,
930,Forrest Gump,Comedia,96,40,41.67,1,1.6,
778,The Lord of the Rings,Thriller,89,75,84.27,2,1.6,
345,The Lord of the Rings,Romance,97,80,,4,2.3,
642,Interstellar,Fantasía,101,49,48.51,1,2.5,
382,Forrest Gump,Aventura,162,157,96.91,4,5.6,
779,Inception,Ciencia Ficción,137,114,83.21,9,2.7,
690,Gladiator,Comedia,132,120,90.91,1,1.1,
253,The Shawshank Redemption,Misterio,80,70,87.5,2,2.3,
927,Avengers: Endgame,Acción,167,101,60.48,2,4.2,
56,Fight Club,Comedia,140,27,19.29,8,2.8,
463,Pulp Fiction,Comedia,179,107,59.78,2,1.8,
457,Forrest Gump,Thriller,168,154,91.67,3,3.4,
983,Pulp Fiction,Thriller,179,49,27.37,4,2.1,
83,The Shawshank Redemption,Acción,110,56,50.91,4,3.4,
905,Pulp Fiction,Comedia,110,36,32.73,3,1.8,
99,Titanic,Animación,145,47,32.41,2,1.4,
149,The Shawshank Redemption,Fantasía,98,29,29.59,1,1.3,
329,Titanic,Thriller,132,3,2.27,1,2.2,
156,Forrest Gump,Thriller,155,60,38.71,4,3,
190,The Shawshank Redemption,Animación,153,64,41.83,1,1.5,
494,La La Land,Romance,174,161,,3,1.2,
883,Forrest Gump,Comedia,101,92,,3,3,
263,Avengers: Endgame,Acción,102,70,68.63,4,1.6,
80,Titanic,Thriller,166,1,0.6,1,2.4,
400,La La Land,Acción,94,6,6.38,3,1.1,
764,Interstellar,Acción,105,7,6.67,4,1.5,
609,Interstellar,Fantasía,82,42,51.22,3,0.7,
260,The Shawshank Redemption,Misterio,166,58,34.94,2,3.9,
772,The Lord of the Rings,Thriller,99,67,67.68,4,4.4,
615,Avengers: Endgame,Ciencia Ficción,119,10,8.4,2,3.7,
552,La La Land,Romance,118,22,18.64,3,3.9,
785,Interstellar,Acción,151,21,13.91,1,4.5,
101,Fight Club,Thriller,97,11,11.34,1,2.7,
359,The Lord of the Rings,Romance,120,106,88.33,1,3.1,
380,La La Land,Ciencia Ficción,149,32,21.48,3,4.3,
820,Fight Club,Thriller,106,94,88.68,2,2.5,
221,Avengers: Endgame,Comedia,179,37,20.67,1,3.2,
820,Avengers: Endgame,Acción,94,31,32.98,4,,
420,Interstellar,Ciencia Ficción,116,19,16.38,1,1.7,
124,Interstellar,Comedia,137,41,29.93,7,2,
422,The Matrix,Acción,84,20,23.81,2,1.1,
231,The Matrix,Drama,152,69,45.39,4,2.5,
690,Forrest Gump,Aventura,86,66,76.74,4,2.2,
63,The Shawshank Redemption,Animación,120,15,12.5,1,1.5,
485,The Dark Knight,Acción,163,34,20.86,2,1.1,
628,La La Land,Ciencia Ficción,89,38,42.7,2,3.6,
703,The Dark Knight,Ciencia Ficción,141,147,104.26,4,1.7,
574,Interstellar,Aventura,105,52,49.52,3,4.3,
768,Pulp Fiction,Thriller,147,65,44.22,4,2.4,
483,Interstellar,Animación,103,66,64.08,4,4.3,
519,Avengers: Endgame,Romance,157,34,21.66,4,2.8,
155,The Matrix,Acción,120,67,55.83,4,4.2,
92,Forrest Gump,Thriller,144,4,2.78,3,3.9,
982,Avengers: Endgame,Comedia,96,87,90.62,2,1.5,
526,Interstellar,Romance,103,29,28.16,2,3.9,
455,Gladiator,Animación,106,70,66.04,2,1.4,
741,The Lord of the Rings,Thriller,86,18,20.93,3,2.8,
598,Coco,Misterio,152,149,98.03,2,1.8,
645,Avengers: Endgame,Romance,178,5,2.81,2,3.3,
510,Pulp Fiction,Fantasía,91,24,26.37,4,3.5,
183,Gladiator,Fantasía,164,25,15.24,1,2,
386,Forrest Gump,Acción,82,67,81.71,3,2.9,
574,La La Land,Acción,158,70,44.3,4,3.1,
731,Forrest Gump,Acción,164,10,6.1,4,1.8,
405,Fight Club,Animación,89,7,7.87,4,0.9,
246,The Godfather,Misterio,112,107,95.54,4,1.8,
742,Gladiator,Thriller,125,115,92,1,1.8,
591,Fight Club,Comedia,138,75,54.35,3,2,
661,The Matrix,Drama,131,28,21.37,4,1.5,
650,Inception,Ciencia Ficción,85,43,50.59,1,2.2,
471,Pulp Fiction,Comedia,81,28,34.57,2,4.6,
826,The Lord of the Rings,Thriller,108,58,53.7,2,3.1,
888,Inception,Misterio,119,95,79.83,3,4.8,
423,The Shawshank Redemption,Animación,176,163,92.61,2,1.4,
901,Titanic,Romance,140,56,40,2,2.3,
65,Coco,Comedia,147,98,66.67,1,1.4,
13,The Matrix,Romance,147,144,97.96,3,1.3,
213,The Matrix,Drama,108,62,57.41,2,4,
986,Inception,Thriller,141,38,26.95,1,1.4,
242,Gladiator,Misterio,139,44,31.65,1,1.9,
493,The Godfather,Thriller,163,79,48.47,3,1.4,
213,The Lord of the Rings,Ciencia Ficción,120,106,88.33,1,3.6,
693,Gladiator,Animación,166,104,62.65,1,0.9,
338,Inception,Ciencia Ficción,161,44,27.33,2,2.3,
997,The Lord of the Rings,Thriller,168,107,63.69,3,4.4,
173,The Shawshank Redemption,Ciencia Ficción,144,26,18.06,1,1.7,
672,Coco,Aventura,143,82,57.34,1,3.3,
164,Coco,Thriller,158,25,15.82,2,0.7,
465,Gladiator,Misterio,142,5,3.52,3,3.3,
995,The Dark Knight,Comedia,177,12,6.78,1,2,
497,Gladiator,Misterio,127,125,98.43,2,1.2,
700,Forrest Gump,Aventura,99,0,0,1,2.4,
395,Titanic,Comedia,116,36,31.03,2,2.2,
703,Fight Club,Aventura,143,16,11.19,4,3.6,
917,La La Land,Comedia,170,63,37.06,2,3.4,
308,Pulp Fiction,Misterio,165,164,99.39,3,3.6,
768,Titanic,Thriller,84,24,28.57,2,4.3,
183,Gladiator,Acción,113,77,68.14,4,3.7,
629,The Godfather,Fantasía,118,87,73.73,3,2.9,
794,Coco,Fantasía,146,46,31.51,1,2.1,
510,Avengers: Endgame,Aventura,160,130,81.25,2,4.3,
708,Titanic,Fantasía,141,89,63.12,1,2.2,
546,Coco,Misterio,167,128,76.65,2,1.9,
564,The Lord of the Rings,Romance,103,100,,2,4.5,
624,The Godfather,Aventura,82,37,45.12,1,3,
764,Titanic,Comedia,150,105,70,1,4,
594,The Lord of the Rings,Animación,168,159,94.64,4,1.4,
744,La La Land,Ciencia Ficción,146,36,24.66,3,5.7,
227,Gladiator,Misterio,158,53,33.54,1,2.3,
745,The Lord of the Rings,Comedia,172,148,86.05,4,1,
733,Interstellar,Romance,129,15,11.63,2,4.9,
436,The Matrix,Animación,108,21,19.44,4,3.5,
925,Titanic,Fantasía,153,128,83.66,2,4.5,
422,La La Land,Romance,111,41,36.94,1,4.7,
554,Gladiator,Aventura,166,69,41.57,7,3.3,
21,The Matrix,Drama,118,94,79.66,4,2.7,
554,The Dark Knight,Drama,88,43,48.86,1,5.3,
397,The Lord of the Rings,Fantasía,93,23,24.73,3,3.7,
625,Inception,Drama,147,98,66.67,2,1.4,
105,The Dark Knight,Drama,143,122,85.31,3,3.5,
192,Coco,Comedia,99,1,1.01,5,1.7,
17,Gladiator,Comedia,107,59,55.14,3,1.8,
120,The Godfather,Ciencia Ficción,93,16,17.2,2,,
393,Interstellar,Thriller,123,29,23.58,4,1,
425,The Shawshank Redemption,Fantasía,177,139,78.53,6,4,
129,The Matrix,Drama,156,37,23.72,2,2.5,
130,Fight Club,Ciencia Ficción,174,108,62.07,2,1.2,
572,The Matrix,Fantasía,176,151,85.8,1,4.6,
560,Forrest Gump,Drama,118,94,79.66,3,2.6,
29,Coco,Misterio,107,84,78.5,2,1,
97,Avengers: Endgame,Acción,143,72,50.35,4,3.7,
10,Avengers: Endgame,Misterio,168,59,35.12,4,3.1,
242,Pulp Fiction,Animación,111,19,17.12,3,1.6,
826,Gladiator,Fantasía,88,79,89.77,3,4.5,
956,The Dark Knight,Thriller,107,28,26.17,2,,
232,Fight Club,Animación,174,58,33.33,8,4.4,
789,The Godfather,Ciencia Ficción,96,71,73.96,2,3.9,
284,La La Land,Ciencia Ficción,166,97,58.43,2,3.3,
715,The Godfather,Drama,156,115,73.72,3,3.5,
759,The Godfather,Animación,134,22,16.42,4,4.7,
802,The Shawshank Redemption,Drama,89,84,94.38,2,3.9,
776,Forrest Gump,Fantasía,159,33,20.75,2,1.4,
955,Avengers: Endgame,Ciencia Ficción,85,67,78.82,1,4.7,
726,The Godfather,Acción,127,125,98.43,4,4.4,
200,La La Land,Ciencia Ficción,154,20,12.99,8,4.3,
945,La La Land,Comedia,146,22,15.07,9,4.7,
79,The Lord of the Rings,Romance,171,49,28.65,4,3.2,
913,La La Land,Thriller,120,91,75.83,4,3.8,
956,Avengers: Endgame,Animación,158,115,72.78,2,1.7,
855,The Godfather,Drama,139,82,58.99,3,3.4,
856,La La Land,Romance,156,122,78.21,3,,
173,Gladiator,Romance,121,8,6.61,8,4.8,
467,Forrest Gump,Misterio,160,24,15,1,2.7,
581,Titanic,Aventura,150,136,90.67,3,,
416,Interstellar,Misterio,107,74,69.16,3,3.8,
940,Interstellar,Misterio,92,8,8.7,1,1.5,
449,Forrest Gump,Thriller,160,6,3.75,3,5.7,
87,Pulp Fiction,Comedia,94,37,39.36,2,2.3,
101,The Shawshank Redemption,Ciencia Ficción,115,90,78.26,2,1.5,
8,Coco,Misterio,171,80,46.78,4,3.8,
845,Coco,Fantasía,94,6,6.38,3,3.2,
200,Fight Club,Ciencia Ficción,154,58,37.66,1,5.4,
505,Avengers: Endgame,Comedia,135,2,1.48,3,2.6,
87,The Lord of the Rings,Drama,174,28,16.09,2,1.9,
43,The Matrix,Aventura,83,44,53.01,9,5,
385,Gladiator,Ciencia Ficción,178,119,66.85,4,2.4,
621,Inception,Animación,177,52,29.38,3,3.6,
435,Interstellar,Thriller,131,17,12.98,3,4.5,
408,Titanic,Romance,170,22,12.94,1,2.2,
483,Forrest Gump,Drama,89,73,82.02,4,1.1,
664,Fight Club,Comedia,173,167,96.53,2,2.1,
17,Forrest Gump,Misterio,124,97,78.23,1,4,
645,The Matrix,Fantasía,163,94,57.67,3,4.8,
148,Fight Club,Fantasía,108,28,25.93,1,4.6,
277,Interstellar,Aventura,132,102,77.27,1,4.5,
232,The Godfather,Comedia,108,16,14.81,3,4.7,
826,The Lord of the Rings,Drama,102,83,81.37,2,,
927,Forrest Gump,Animación,136,92,67.65,4,1.6,
366,The Lord of the Rings,Romance,129,44,34.11,2,4.9,
228,The Lord of the Rings,Misterio,100,46,46,1,6,
651,The Lord of the Rings,Thriller,122,42,34.43,1,4.4,
436,Titanic,Acción,89,83,,2,4.9,
399,Inception,Acción,155,108,,1,1.1,
211,Interstellar,Misterio,109,27,24.77,1,4.7,
391,The Lord of the Rings,Drama,130,93,71.54,4,,
499,Titanic,Misterio,112,110,98.21,2,1.6,
540,The Dark Knight,Comedia,97,90,92.78,1,1,
563,Avengers: Endgame,Acción,157,24,15.29,4,3.5,
491,Coco,Aventura,101,18,17.82,2,1.4,
442,Inception,Comedia,143,105,73.43,3,4,
261,Pulp Fiction,Acción,100,66,66,3,3.6,
773,The Shawshank Redemption,Animación,80,32,40,4,3.2,
350,Interstellar,Romance,94,64,68.09,3,3.3,
352,The Godfather,Fantasía,115,34,29.57,4,4.7,
520,La La Land,Comedia,126,31,24.6,1,2.6,
320,Interstellar,Fantasía,133,75,56.39,3,4.4,
138,The Matrix,Fantasía,165,141,85.45,4,3,
550,Fight Club,Acción,111,54,48.65,4,1.6,
623,Avengers: Endgame,Comedia,137,97,70.8,5,3.5,
992,Coco,Romance,125,48,38.4,2,2.6,
368,Forrest Gump,Animación,133,112,84.21,3,3.7,
220,The Lord of the Rings,Ciencia Ficción,112,5,4.46,4,3.2,
337,Fight Club,Aventura,118,7,5.93,1,3,
223,Fight Club,Fantasía,102,25,24.51,4,4.7,
648,The Lord of the Rings,Romance,122,56,45.9,4,1.7,
768,Interstellar,Thriller,134,45,33.58,2,1.7,
360,The Lord of the Rings,Thriller,81,64,79.01,1,3.4,
921,Avengers: Endgame,Ciencia Ficción,145,61,42.07,4,3.5,
329,Coco,Ciencia Ficción,117,94,80.34,4,2.1,
962,The Matrix,Ciencia Ficción,108,75,69.44,1,2.6,
463,The Lord of the Rings,Aventura,146,143,97.95,4,2.6,
946,Forrest Gump,Aventura,150,51,34,8,4.4,
963,Forrest Gump,Animación,115,40,34.78,1,2.4,
561,Fight Club,Fantasía,108,38,35.19,7,4,
804,Pulp Fiction,Drama,116,95,81.9,2,3.3,
382,The Shawshank Redemption,Thriller,179,97,54.19,2,,
836,The Matrix,Acción,166,87,52.41,4,,
590,Pulp Fiction,Acción,124,91,73.39,4,2.6,
617,Gladiator,Ciencia Ficción,95,46,48.42,4,2.4,
169,Gladiator,Misterio,110,52,47.27,4,3.3,
217,Inception,Thriller,113,2,1.77,3,2.9,
378,Fight Club,Drama,129,94,72.87,2,0.2,
119,Forrest Gump,Drama,144,17,11.81,1,1.6,
190,Interstellar,Acción,161,161,100,2,4.3,
767,Forrest Gump,Misterio,141,51,36.17,4,2.7,
370,Titanic,Drama,122,53,43.44,3,2.1,
778,Titanic,Thriller,135,51,37.78,2,4.1,
149,Forrest Gump,Fantasía,94,11,11.7,1,1.7,
676,Coco,Romance,127,47,37.01,1,1.2,
652,Avengers: Endgame,Misterio,128,98,76.56,4,4.9,
859,Titanic,Drama,160,143,89.38,4,1.5,
488,The Godfather,Misterio,123,46,37.4,1,2.8,
770,Forrest Gump,Misterio,89,75,84.27,3,3.1,
374,La La Land,Fantasía,99,60,60.61,2,1.5,
781,Inception,Thriller,149,34,22.82,1,4,
693,Pulp Fiction,Acción,87,84,96.55,1,2.4,
160,Gladiator,Fantasía,124,65,52.42,3,4.8,
351,Forrest Gump,Drama,113,3,2.65,2,3.1,
912,Forrest Gump,Ciencia Ficción,175,111,63.43,2,4.4,
288,Titanic,Fantasía,130,48,36.92,7,1.2,
288,Avengers: Endgame,Ciencia Ficción,83,22,26.51,4,4.5,
892,The Lord of the Rings,Comedia,118,11,9.32,3,2,
226,The Godfather,Acción,163,74,45.4,5,5,
523,The Matrix,Thriller,103,100,97.09,4,4.5,
522,Interstellar,Romance,167,61,36.53,4,3.6,
783,La La Land,Misterio,134,90,67.16,3,3.5,
273,The Matrix,Ciencia Ficción,105,85,80.95,3,3,
936,Interstellar,Romance,104,99,95.19,3,2.9,
402,The Shawshank Redemption,Romance,115,93,80.87,1,4.7,
183,Forrest Gump,Ciencia Ficción,150,75,50,4,4,
969,The Godfather,Romance,153,104,67.97,4,1.5,
665,The Dark Knight,Misterio,137,86,62.77,3,3.2,
488,Titanic,Animación,91,14,15.38,1,6,
827,Fight Club,Comedia,80,37,46.25,4,4.5,
846,Titanic,Ciencia Ficción,129,114,88.37,4,4.7,
124,Gladiator,Misterio,104,66,63.46,3,2.8,
985,Pulp Fiction,Acción,159,158,99.37,2,,
626,Avengers: Endgame,Ciencia Ficción,84,39,46.43,4,3.2,
790,Gladiator,Misterio,162,45,27.78,2,4.2,
414,La La Land,Misterio,147,145,98.64,1,1.3,
980,Pulp Fiction,Fantasía,85,75,88.24,3,4.8,
725,The Shawshank Redemption,Animación,105,39,37.14,1,1.5,
172,The Matrix,Ciencia Ficción,134,6,4.48,1,4.3,
288,Avengers: Endgame,Thriller,118,94,79.66,4,2.1,
435,Avengers: Endgame,Misterio,88,76,86.36,1,4.7,
686,Inception,Comedia,124,92,74.19,1,3.3,
113,Forrest Gump,Fantasía,93,20,21.51,6,1.9,
888,The Dark Knight,Misterio,134,3,2.24,1,4.9,
917,Pulp Fiction,Ciencia Ficción,88,78,88.64,2,4.1,
995,Fight Club,Drama,94,38,40.43,2,,
122,Pulp Fiction,Misterio,116,93,,1,3.2,
544,The Lord of the Rings,Aventura,129,129,100,1,5,
222,Inception,Drama,163,10,6.13,3,5.7,
631,The Lord of the Rings,Misterio,151,112,74.17,4,1.4,
39,Gladiator,Romance,175,80,45.71,1,1.2,
497,The Godfather,Misterio,100,18,,3,0.4,
780,Gladiator,Acción,136,33,24.26,3,4.7,
233,The Shawshank Redemption,Romance,98,80,81.63,2,4.1,
943,The Godfather,Ciencia Ficción,172,140,81.4,3,2.3,
530,Gladiator,Comedia,137,74,54.01,1,1.8,
149,Fight Club,Drama,174,44,25.29,3,2.2,
397,Titanic,Thriller,85,64,75.29,3,1.7,
661,Gladiator,Fantasía,83,46,55.42,2,4.5,
638,Avengers: Endgame,Comedia,122,99,81.15,2,4.7,
904,Fight Club,Romance,172,64,37.21,4,2.3,
302,Fight Club,Fantasía,121,119,98.35,3,2,
360,Avengers: Endgame,Drama,82,21,25.61,4,4.5,
238,Titanic,Thriller,80,32,40,1,1.3,
647,Coco,Aventura,134,99,73.88,3,4,
663,The Godfather,Aventura,94,90,95.74,1,2.2,
236,The Matrix,Thriller,126,64,50.79,8,3.5,
736,Interstellar,Fantasía,164,29,17.68,4,4.3,
203,Forrest Gump,Ciencia Ficción,125,116,92.8,1,4.7,
256,Pulp Fiction,Fantasía,137,74,54.01,4,1.2,
598,Interstellar,Misterio,174,152,87.36,2,5,
662,Inception,Fantasía,150,30,,4,2.2,
235,The Matrix,Ciencia Ficción,160,96,60,1,2.3,
345,Interstellar,Comedia,162,33,20.37,9,3.8,
534,The Godfather,Drama,118,36,30.51,2,3.3,
860,Inception,Fantasía,82,18,21.95,2,1.3,
797,The Dark Knight,Drama,109,84,77.06,3,1.1,
781,Avengers: Endgame,Romance,114,52,45.61,2,2.8,
466,The Matrix,Aventura,136,103,75.74,4,4.1,
770,Avengers: Endgame,Aventura,108,102,94.44,6,4.3,
541,Interstellar,Ciencia Ficción,129,18,13.95,4,3.4,
213,Coco,Romance,141,133,94.33,4,1.4,
463,Inception,Aventura,131,61,46.56,1,4.4,
436,The Dark Knight,Ciencia Ficción,93,61,65.59,3,,
283,Gladiator,Fantasía,114,49,42.98,1,4.5,
562,Avengers: Endgame,Romance,107,48,44.86,4,2.1,
607,Inception,Misterio,137,125,91.24,3,2.3,
463,The Lord of the Rings,Misterio,109,79,72.48,3,3.1,
407,Coco,Misterio,169,132,78.11,2,1.9,
88,Titanic,Comedia,86,35,40.7,2,4.5,
